has_adhd,has_dyslexia,has_autism,has_anxiety,attention_span,sleep_hours,daily_study_hrs,learning_style,peak_focus_time,study_env,user_category,struggle,current_level,prior_attempt,content_type,memory_load,difficulty,has_deadline,days_to_exam,pomodoro_short,pomodoro_standard,feynman,spaced_repetition,active_recall,mind_mapping,past_papers,time_blocking,interleaving,elaborative_interrogation,audio_notes,colour_coding,chunking,worked_examples,dual_coding,shadowing,comprehensible_input,spaced_rep_vocab,output_practice,grammar_in_context,immersion_sessions,timed_practice,topic_prioritisation,exam_technique,revision_sprints,consistency_system
1,1,0,0,10_20,5.8,1.0,visual,morning,library,uni_student,managing_time,not_applicable,not_applicable,calculation,high,2,0,999,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,10_20,5.8,1.8,kinesthetic,morning,cafe,uni_student,understanding,not_applicable,not_applicable,mixed,low,2,1,180,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,45_plus,4.8,4.3,visual,morning,quiet_home,uni_student,managing_time,not_applicable,not_applicable,theory,medium,5,1,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,under_10,5.8,1.4,auditory,late_night,noisy_home,language_learner,language_anxiety,advanced,not_applicable,practical,medium,1,1,60,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,20_45,7.4,4.9,kinesthetic,morning,library,cert_candidate,all_of_the_above,not_applicable,first_time,mixed,high,4,1,180,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,1,under_10,4.9,5.0,read_write,afternoon,varies,uni_student,motivation,not_applicable,not_applicable,theory,medium,5,1,180,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,10_20,4.7,1.6,auditory,morning,noisy_home,uni_student,understanding,not_applicable,not_applicable,theory,medium,2,1,60,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20_45,4.2,2.4,visual,afternoon,noisy_home,uni_student,staying_focused,not_applicable,not_applicable,theory,medium,4,1,60,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,10_20,4.5,6.0,visual,afternoon,cafe,uni_student,managing_time,not_applicable,not_applicable,calculation,medium,2,1,90,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20_45,4.8,1.2,auditory,morning,cafe,self_study,understanding,not_applicable,not_applicable,practical,medium,4,1,7,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,10_20,8.6,3.6,auditory,afternoon,cafe,language_learner,vocab_doesnt_stick,basic,not_applicable,theory,high,3,1,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,0,1,1,20_45,4.6,1.1,read_write,morning,quiet_home,uni_student,motivation,not_applicable,not_applicable,practical,low,3,1,30,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0,0,20_45,6.5,1.0,read_write,late_night,noisy_home,cert_candidate,all_of_the_above,not_applicable,first_time,theory,high,3,1,90,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,under_10,4.5,7.4,read_write,evening,quiet_home,cert_candidate,running_out_of_time,not_applicable,recertifying,mixed,high,4,1,60,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,1,under_10,8.9,4.4,auditory,afternoon,library,uni_student,understanding,not_applicable,not_applicable,mixed,high,4,0,999,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,45_plus,8.8,2.1,kinesthetic,afternoon,varies,language_learner,cant_produce,advanced,not_applicable,mixed,medium,1,0,999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
0,0,0,0,45_plus,8.8,6.5,read_write,late_night,varies,uni_student,motivation,not_applicable,not_applicable,mixed,high,3,1,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
0,0,0,0,45_plus,7.3,3.1,read_write,afternoon,varies,uni_student,understanding,not_applicable,not_applicable,theory,low,5,1,30,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,10_20,7.4,3.1,read_write,late_night,noisy_home,self_study,staying_focused,not_applicable,not_applicable,mixed,low,5,1,30,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,under_10,4.9,4.9,visual,evening,library,cert_candidate,all_of_the_above,not_applicable,retaking,practical,high,1,1,90,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
0,0,0,1,20_45,6.7,0.8,read_write,late_night,quiet_home,language_learner,no_practice_time,conversational,not_applicable,practical,medium,3,1,30,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0,45_plus,5.1,4.6,visual,afternoon,varies,self_study,dont_know_how_to_study,not_applicable,not_applicable,theory,low,3,1,90,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,45_plus,7.6,4.5,visual,morning,quiet_home,cert_candidate,exam_technique,not_applicable,recertifying,mixed,high,4,1,14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,10_20,4.7,3.0,read_write,late_night,varies,uni_student,staying_focused,not_applicable,not_applicable,theory,low,2,1,180,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20_45,5.6,4.2,read_write,evening,quiet_home,cert_candidate,exam_technique,not_applicable,retaking,theory,high,5,1,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0,0,0,1,45_plus,7.8,6.2,visual,evening,quiet_home,uni_student,staying_focused,not_applicable,not_applicable,practical,low,4,1,14,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,10_20,5.6,1.7,read_write,late_night,quiet_home,uni_student,understanding,not_applicable,not_applicable,calculation,medium,1,1,7,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,45_plus,4.3,3.1,auditory,late_night,library,uni_student,dont_know_how_to_study,not_applicable,not_applicable,theory,low,1,1,7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,10_20,8.7,7.1,kinesthetic,afternoon,library,uni_student,dont_know_how_to_study,not_applicable,not_applicable,calculation,high,1,0,999,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,under_10,4.6,2.1,read_write,morning,library,self_study,dont_know_how_to_study,not_applicable,not_applicable,practical,medium,1,1,7,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,20_45,6.2,6.1,auditory,evening,quiet_home,cert_candidate,running_out_of_time,not_applicable,recertifying,practical,medium,2,0,999,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,20_45,5.1,7.3,auditory,morning,library,uni_student,staying_focused,not_applicable,not_applicable,theory,low,4,1,7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,1,10_20,8.5,4.3,read_write,late_night,library,self_study,staying_focused,not_applicable,not_applicable,practical,medium,4,1,14,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,10_20,6.4,6.4,read_write,evening,noisy_home,uni_student,dont_know_how_to_study,not_applicable,not_applicable,mixed,high,3,0,999,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,under_10,4.5,7.6,read_write,evening,quiet_home,uni_student,dont_know_how_to_study,not_applicable,not_applicable,theory,low,5,1,14,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,20_45,7.6,7.8,kinesthetic,afternoon,varies,uni_student,staying_focused,not_applicable,not_applicable,theory,high,3,1,60,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,0,45_plus,5.9,4.7,kinesthetic,morning,cafe,cert_candidate,exam_technique,not_applicable,retaking,mixed,medium,4,1,180,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1,0,0,0,20_45,5.4,3.5,kinesthetic,late_night,cafe,cert_candidate,exam_technique,not_applicable,first_time,practical,medium,5,1,180,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,1,under_10,5.2,5.8,auditory,late_night,library,uni_student,managing_time,not_applicable,not_applicable,calculation,low,3,0,999,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,20_45,6.0,1.3,kinesthetic,evening,library,self_study,staying_focused,not_applicable,not_applicable,practical,low,3,1,14,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,20_45,5.7,4.9,visual,afternoon,cafe,cert_candidate,all_of_the_above,not_applicable,first_time,practical,medium,5,1,90,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,20_45,7.5,2.5,kinesthetic,morning,varies,uni_student,understanding,not_applicable,not_applicable,practical,low,3,1,14,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,under_10,4.6,0.7,kinesthetic,morning,noisy_home,uni_student,motivation,not_applicable,not_applicable,mixed,low,3,1,14,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,10_20,7.7,7.4,kinesthetic,afternoon,noisy_home,language_learner,vocab_doesnt_stick,beginner,not_applicable,mixed,high,1,1,60,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,0,0,0,10_20,8.8,7.3,kinesthetic,evening,varies,uni_student,staying_focused,not_applicable,not_applicable,theory,low,1,1,14,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,1,10_20,6.9,6.6,auditory,afternoon,cafe,self_study,understanding,not_applicable,not_applicable,mixed,low,2,0,999,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,10_20,5.7,0.7,visual,afternoon,cafe,uni_student,remembering,not_applicable,not_applicable,practical,medium,5,1,7,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,under_10,8.3,3.5,visual,afternoon,varies,cert_candidate,all_of_the_above,not_applicable,first_time,mixed,high,5,1,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,0,0,1,10_20,8.1,4.7,auditory,morning,quiet_home,language_learner,grammar_confusion,beginner,not_applicable,practical,medium,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
0,0,0,0,10_20,5.4,6.3,kinesthetic,evening,cafe,self_study,dont_know_how_to_study,not_applicable,not_applicable,practical,medium,2,0,999,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,under_10,6.9,4.1,visual,afternoon,cafe,language_learner,grammar_confusion,basic,not_applicable,mixed,medium,5,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
0,0,0,0,under_10,5.5,4.7,read_write,morning,noisy_home,self_study,staying_focused,not_applicable,not_applicable,mixed,medium,4,1,14,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,45_plus,4.8,6.9,visual,afternoon,quiet_home,uni_student,remembering,not_applicable,not_applicable,mixed,high,4,0,999,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10_20,4.9,1.1,read_write,morning,cafe,self_study,remembering,not_applicable,not_applicable,theory,high,2,1,90,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,10_20,4.3,5.1,auditory,morning,cafe,cert_candidate,running_out_of_time,not_applicable,first_time,theory,high,3,1,60,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,1,0,0,20_45,5.2,7.0,read_write,afternoon,noisy_home,language_learner,no_practice_time,advanced,not_applicable,mixed,medium,2,1,7,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,1,0,under_10,5.4,4.1,auditory,late_night,varies,cert_candidate,exam_technique,not_applicable,recertifying,mixed,high,1,1,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1,0,0,0,under_10,8.2,2.5,kinesthetic,afternoon,cafe,cert_candidate,staying_consistent,not_applicable,first_time,mixed,high,2,1,180,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,10_20,6.1,1.3,auditory,evening,cafe,self_study,staying_focused,not_applicable,not_applicable,practical,low,3,1,14,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,20_45,4.8,2.7,kinesthetic,afternoon,varies,uni_student,motivation,not_applicable,not_applicable,theory,low,3,1,90,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,45_plus,7.5,5.6,visual,evening,quiet_home,language_learner,vocab_doesnt_stick,conversational,not_applicable,theory,high,1,0,999,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,0,0,1,10_20,4.8,5.2,auditory,evening,varies,language_learner,language_anxiety,near_fluent,not_applicable,practical,high,1,1,14,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,10_20,4.3,0.7,auditory,evening,cafe,self_study,remembering,not_applicable,not_applicable,mixed,high,4,1,7,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,45_plus,4.3,3.9,auditory,evening,noisy_home,language_learner,vocab_doesnt_stick,near_fluent,not_applicable,practical,high,3,1,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0,0,0,0,20_45,6.0,3.2,auditory,evening,library,uni_student,understanding,not_applicable,not_applicable,calculation,low,1,1,30,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,1,10_20,7.3,2.0,read_write,evening,cafe,uni_student,understanding,not_applicable,not_applicable,calculation,low,5,1,60,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,10_20,7.8,6.9,kinesthetic,evening,noisy_home,uni_student,staying_focused,not_applicable,not_applicable,mixed,low,1,1,30,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,20_45,8.2,7.0,visual,late_night,cafe,cert_candidate,exam_technique,not_applicable,first_time,mixed,medium,1,1,30,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
0,0,0,0,20_45,5.5,6.7,auditory,late_night,library,uni_student,understanding,not_applicable,not_applicable,practical,high,2,0,999,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,45_plus,8.7,6.0,kinesthetic,morning,noisy_home,self_study,remembering,not_applicable,not_applicable,practical,medium,4,1,30,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,1,20_45,7.7,3.8,kinesthetic,late_night,quiet_home,self_study,managing_time,not_applicable,not_applicable,practical,medium,5,1,7,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,45_plus,4.2,6.6,read_write,evening,quiet_home,uni_student,understanding,not_applicable,not_applicable,calculation,high,1,1,30,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,10_20,8.2,3.3,kinesthetic,late_night,quiet_home,uni_student,staying_focused,not_applicable,not_applicable,calculation,high,3,1,30,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,0,0,20_45,8.4,7.5,visual,late_night,quiet_home,uni_student,remembering,not_applicable,not_applicable,practical,high,2,1,90,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,under_10,7.8,0.6,kinesthetic,evening,cafe,uni_student,dont_know_how_to_study,not_applicable,not_applicable,mixed,low,5,1,30,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,under_10,5.9,1.5,kinesthetic,afternoon,quiet_home,uni_student,staying_focused,not_applicable,not_applicable,calculation,medium,3,1,30,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,under_10,7.8,2.7,auditory,late_night,cafe,language_learner,cant_produce,conversational,not_applicable,mixed,high,2,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,20_45,8.6,2.9,visual,morning,library,uni_student,understanding,not_applicable,not_applicable,practical,medium,5,1,180,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,under_10,8.5,5.0,read_write,morning,noisy_home,self_study,managing_time,not_applicable,not_applicable,mixed,high,1,1,60,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,under_10,5.1,6.1,read_write,morning,cafe,cert_candidate,staying_consistent,not_applicable,first_time,mixed,high,5,1,30,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,under_10,5.6,6.9,auditory,late_night,varies,cert_candidate,all_of_the_above,not_applicable,first_time,theory,high,3,1,180,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,0,0,10_20,5.5,5.9,read_write,late_night,noisy_home,cert_candidate,covering_all_content,not_applicable,recertifying,theory,high,5,1,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
1,0,0,0,under_10,8.3,1.4,visual,afternoon,cafe,cert_candidate,covering_all_content,not_applicable,retaking,practical,high,3,0,999,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
0,0,0,0,under_10,6.9,5.1,visual,late_night,library,uni_student,dont_know_how_to_study,not_applicable,not_applicable,practical,medium,4,1,30,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,10_20,5.5,4.7,auditory,evening,noisy_home,uni_student,managing_time,not_applicable,not_applicable,theory,medium,3,1,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
0,0,0,0,20_45,4.8,3.0,auditory,evening,cafe,uni_student,understanding,not_applicable,not_applicable,theory,medium,5,1,180,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,20_45,6.2,3.0,kinesthetic,afternoon,varies,uni_student,motivation,not_applicable,not_applicable,theory,low,3,0,999,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10_20,6.6,3.5,kinesthetic,late_night,varies,uni_student,remembering,not_applicable,not_applicable,calculation,low,5,1,30,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,45_plus,7.2,6.4,read_write,late_night,cafe,self_study,understanding,not_applicable,not_applicable,mixed,medium,5,1,7,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,10_20,5.8,7.5,auditory,evening,varies,uni_student,managing_time,not_applicable,not_applicable,theory,medium,5,1,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
0,1,0,1,under_10,5.8,6.4,read_write,afternoon,library,uni_student,remembering,not_applicable,not_applicable,theory,low,2,1,30,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20_45,5.5,7.2,read_write,morning,cafe,uni_student,dont_know_how_to_study,not_applicable,not_applicable,mixed,low,4,1,180,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10_20,6.5,6.3,visual,afternoon,varies,uni_student,remembering,not_applicable,not_applicable,theory,low,3,1,90,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,under_10,5.1,5.5,visual,evening,noisy_home,language_learner,grammar_confusion,conversational,not_applicable,practical,high,1,0,999,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,under_10,7.9,5.8,visual,late_night,library,uni_student,dont_know_how_to_study,not_applicable,not_applicable,mixed,high,3,1,180,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,under_10,6.7,1.6,kinesthetic,late_night,cafe,self_study,understanding,not_applicable,not_applicable,mixed,medium,2,1,30,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,under_10,6.2,2.4,visual,evening,cafe,uni_student,staying_focused,not_applicable,not_applicable,calculation,medium,5,1,7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,45_plus,6.0,1.9,kinesthetic,morning,library,uni_student,staying_focused,not_applicable,not_applicable,theory,high,4,1,90,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10_20,8.9,5.1,read_write,afternoon,quiet_home,uni_student,dont_know_how_to_study,not_applicable,not_applicable,theory,low,2,0,999,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,10_20,8.9,4.8,auditory,afternoon,library,uni_student,remembering,not_applicable,not_applicable,mixed,low,1,1,14,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,45_plus,5.6,1.4,auditory,afternoon,cafe,uni_student,motivation,not_applicable,not_applicable,theory,low,2,1,30,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,0,1,20_45,7.6,8.0,kinesthetic,afternoon,noisy_home,uni_student,dont_know_how_to_study,not_applicable,not_applicable,mixed,high,2,1,60,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,under_10,5.2,7.7,auditory,afternoon,cafe,uni_student,dont_know_how_to_study,not_applicable,not_applicable,mixed,low,2,1,90,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,10_20,7.7,5.3,kinesthetic,afternoon,cafe,language_learner,grammar_confusion,advanced,not_applicable,practical,high,5,1,30,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,0,45_plus,8.7,5.3,auditory,afternoon,library,cert_candidate,running_out_of_time,not_applicable,first_time,mixed,high,4,1,60,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,1,under_10,4.2,3.4,visual,evening,library,uni_student,dont_know_how_to_study,not_applicable,not_applicable,calculation,medium,3,1,90,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,under_10,8.5,4.9,visual,afternoon,noisy_home,cert_candidate,running_out_of_time,not_applicable,first_time,theory,medium,1,1,30,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
0,0,0,0,under_10,7.2,2.3,auditory,late_night,quiet_home,language_learner,cant_produce,conversational,not_applicable,theory,medium,1,1,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,20_45,8.3,4.2,kinesthetic,afternoon,library,language_learner,cant_produce,near_fluent,not_applicable,mixed,high,4,1,90,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,10_20,7.1,6.0,visual,afternoon,quiet_home,uni_student,staying_focused,not_applicable,not_applicable,mixed,high,2,1,7,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,under_10,7.1,5.7,kinesthetic,late_night,noisy_home,uni_student,staying_focused,not_applicable,not_applicable,theory,low,2,1,180,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,45_plus,5.4,3.0,visual,evening,quiet_home,cert_candidate,staying_consistent,not_applicable,first_time,practical,high,2,1,60,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,20_45,7.1,0.6,visual,morning,quiet_home,uni_student,dont_know_how_to_study,not_applicable,not_applicable,calculation,low,3,1,7,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,1,under_10,7.9,2.5,auditory,late_night,varies,language_learner,grammar_confusion,beginner,not_applicable,theory,medium,3,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
